ABBRV	SOURCE	NUM_DEF	DEFINITION
CPS	SEDOM	3	Ciclos por segundo
CPS	SEDOM	3	Carpeta personal de salud
CPS	SEDOM	3	Crisis parciales complejas
CIEMI	SEDOM	1	Cuadrante inferior externo de mama izquierda
ETEA	SEDOM	1	Enfermedad tromboembólica arterial
NINDS	SEDOM	1	National Institute of Neurological Disordes and Stroke
SQL	SEDOM	1	Structured query language 
SQL	SEDOM	1	Lenguaje de consulta estructurado
AoA	SEDOM	1	Aorta ascendente
GEICAM	SEDOM	1	Grupo Español de Investigación en Cáncer de Mama
PTDV	SEDOM	1	Presión telediastólica ventricular
BPC	SEDOM	1	Buena práctica clínica
AoD	SEDOM	1	Aorta descendente
BPD	SEDOM	1	Bronquio principal derecho
EScl	SEDOM	1	Esclerosis sistémica cutánea limitada
CENS	SEDOM	1	Cirugía endoscópica nasosinusal
BPI	SEDOM	1	Bronquio principal izquierdo
-logía	SEDOM	1	Sufijo que significa ciencia o estudio
cs.	SEDOM	1	Centisegundo
LPIA	SEDOM	1	Lesiones parciales intraarticulares
BPO	SEDOM	1	Benign Prostatic Obstruction 
BPO	SEDOM	1	Obstrucción benigna de próstata
FFII	SEDOM	1	Fosas ilíacas
BPN	SEDOM	1	Bajo peso al nacer
HTICB	SEDOM	1	Hipertensión intracraneal benigna
NAFLD	SEDOM	1	Esteatohepatitis no alcohólica
NAFLD	SEDOM	1	 Non-alcoholic fatty liver disease  
SRA	SEDOM	2	Sindrome retroviral agudo
SRA	SEDOM	2	Sistema renina-angiotensina
Ant	SEDOM	2	Antecedentes
Ant	SEDOM	2	Anterior
BPT	SEDOM	1	Prueba de provocación bronquial
BPT	SEDOM	1	Bronchial provocation test 
SRE	SEDOM	1	Sistema reticuloendotelial
PTGO	SEDOM	1	Prueba de tolerancia a la glucosa oral
SRI	SEDOM	2	Síndrome de reconstitución inmune
SRI	SEDOM	2	Síndrome de resistencia a la insulina
SLOA	SEDOM	1	Sín lesión ósea aguda
SRM	SEDOM	1	suero
SRM	SEDOM	1	Serum 
SRP	SEDOM	1	Sarmpión, rubeola y parotiditis 
SRP	SEDOM	1	vacunas contra
SRO	SEDOM	1	Solución de rehidratación oral
FIV-RE	SEDOM	1	Fertilización in vitro y reposición de embriones
SRS	SEDOM	1	Sustancia de reacción lenta
SRS	SEDOM	1	Slow reacting substance 
APKD	SEDOM	1	Adult-onset polycystic kidney disease 
SRV	SEDOM	1	Supervivencia
SSA	SEDOM	1	Síndrome subacromial
NVPO	SEDOM	1	Naúseas y vómitos postoperatorios
SSB	SEDOM	1	Servicios sociales de base
SSD	SEDOM	1	Solid State Drive
PTFE	SEDOM	1	Politetrafluoroetileno. Es un material plástico sintético usado en cirugía reparadora
SLMT	SEDOM	1	Síndrome de lesión medular transversa
APLV	SEDOM	1	Alergia a las proteinas de la leche de vaca
SSF	SEDOM	1	Suero salino fisiológico
SSI	SEDOM	1	Surgical site infection
SSH	SEDOM	1	Suero salino hipertónico
SSJ	SEDOM	1	Síndrome de Stevens-Johnson
Anti-VHC	SEDOM	1	Anticuerpos contra el virus de la hepatitis C
SSN	SEDOM	1	Solución salina normal
BRA	SEDOM	1	Bloqueador del receptor de angiotensina
HNPCC	SEDOM	1	Hereditary nonpolyposis colorectal cancer 
HNPCC	SEDOM	1	Cáncer colorrectal hereditario no asociado a poliposis
NEOM	SEDOM	1	No especificado de otra manera 
NEOM	SEDOM	1	siglas usadas en la CIE-9-MC
CMM-SP	SEDOM	1	Células madre mesenquimales de sangre periférica
SSS	SEDOM	1	Seno sagital superior
SSR	SEDOM	1	Salud sexual y reproductiva
BRD	SEDOM	2	Bilirrubina directa
BRD	SEDOM	2	Bloqueo de rama derecha 
BRD	SEDOM	2	del Haz de His
SST	SEDOM	1	Síndrome de shock tóxico
KCO	SEDOM	1	Coeficiente de transferencia de monóxido de carbono
BRI	SEDOM	2	Bilirrubina indirecta
BRI	SEDOM	2	Bloqueo de rama izquierda 
BRI	SEDOM	2	del Haz de His
mEq	SEDOM	1	10-3 mol dividido por la valencia
mEq	SEDOM	1	Miliequivalente 
CEPS	SEDOM	1	Congenital extrahepatic portosystemic shunt
BRM	SEDOM	1	Biological response modifiers 
BRM	SEDOM	1	Modificadores de la respuesta biológica
MADIT	SEDOM	1	Multicenter automatic defibrillator implantation trial
APO	SEDOM	3	marca registrada
APO	SEDOM	3	Adriamicina, prednisona y Oncovin 
APO	SEDOM	3	Antígeno pancreático oncofetal
APO	SEDOM	3	Apolipoproteína
Apo	SEDOM	3	marca registrada
Apo	SEDOM	3	Adriamicina, prednisona y Oncovin 
Apo	SEDOM	3	Antígeno pancreático oncofetal
Apo	SEDOM	3	Apolipoproteína
BRP	SEDOM	1	Biopsia renal percutánea
STD	SEDOM	2	Sangrado tubo digestivo
STD	SEDOM	2	Si tiene dolor
STC	SEDOM	1	Síndrome del túnel carpiano
BRT	SEDOM	1	Bilirrubina total
ECHO	SEDOM	1	Virus huérfanos humanos entéricos citopatogénicos
ECHO	SEDOM	1	Enteric cytopathogenic human orphan viruses 
STH	SEDOM	2	Según técnica habitual
STH	SEDOM	2	Somatotrophic Hormone 
STH	SEDOM	2	Hormona somatotrofica
CNCP	SEDOM	1	Carcinoma no de célula pequeña
HUCA	SEDOM	1	Hospital Universitario Central de Asturias
RIND	SEDOM	1	Déficit neurológico isquémico reversible
RIND	SEDOM	1	Reversible ischemic neurologic deficit 
Rt.	SEDOM	1	Reticulocitos
STM	SEDOM	2	Síndrome temporomandibular
STM	SEDOM	2	Síndrome trombótico microangiopático
STP	SEDOM	2	Segundo tumor primario
STP	SEDOM	2	Sueroterapia
BSC	SEDOM	1	Bloqueo simpático continuo
STS	SEDOM	1	score
STS	SEDOM	1	Society of Thoracic Surgeons 
STV	SEDOM	1	Silla turca vacía
-centesis	SEDOM	1	Sufijo que significa punción
KCl	SEDOM	1	Cloruro de potasio
Quimio.	SEDOM	1	Quimioterapia
Sed.	SEDOM	1	Sedimento
LPNI	SEDOM	1	Lesiones permanentes no invalidantes
BSP	SEDOM	1	Bromosulftaleína
SDAH	SEDOM	1	Síndrome de déficit de atención por hiperactividad
SUA	SEDOM	1	Sangrado uterino anormal
SUD	SEDOM	1	Situación de los últimos días
SUI	SEDOM	1	Segmento uterino inferior 
SUH	SEDOM	1	Servicio de Urgencia Hospitalario
SLPC	SEDOM	1	Síndrome linfoproliferativo crónico
RIMA	SEDOM	1	Right internal mammary artery 
RIMA	SEDOM	1	Arteria mamaria interna derecha
APNP	SEDOM	1	Antecedentes pesonales no patológicos
BTC	SEDOM	2	Betaceulina
BTC	SEDOM	2	Bilirrubina transcutánea
BTB	SEDOM	2	Biopsia transbronquial
BTB	SEDOM	2	Bloqueo tubárico bilateral
SUR	SEDOM	1	Sulfonylurea receptors
CPRMN	SEDOM	1	Colangiopancreatografía por resonancia magnética nuclear
SUAP	SEDOM	1	Servicio de urgencias de atención primaria
SVB	SEDOM	1	Soporte vital básico
GESEPOC	SEDOM	1	Guía española de la Enfermedad pulmonar obstructiva crónica
HDAC	SEDOM	1	Histone deacetylase 
HDAC	SEDOM	1	Histona deacetilasa
SVA	SEDOM	2	Soporte vital avanzado
SVA	SEDOM	2	Sustitución de la válvula aórtica
BTR	SEDOM	1	Banda transradial
TGEV	SEDOM	1	Transmissible Gastroenteritis Coronavirus
SVH	SEDOM	1	Síndrome de vejiga hiperactiva
SVI	SEDOM	1	Seno de Valsalva izquierdo
Oligo-	SEDOM	1	Prefijo que significa poco o menos de lo normal
SVP	SEDOM	2	Sinovitis vellosonodular pigmentada
SVP	SEDOM	2	Sistema venoso profundo
MSSA	SEDOM	1	Methicillin-sensitive Staphylococcus aureus
SVS	SEDOM	3	Servicio Valenciano de Salud
SVS	SEDOM	3	Servei Valencia de Salut 
SVS	SEDOM	3	Servicio Vasco de Salud
SVS	SEDOM	3	Sistema venoso superficial
SVV	SEDOM	1	Síndrome vasovagal
DIU-LNG	SEDOM	1	Dispositivo intrauterino con levonorgestrel
KFT	SEDOM	1	Kinesiofisioterapia
PTLD	SEDOM	1	Post-transplant lymphoproliferative disorder
BUN	SEDOM	1	Blood urea nitrogen 
BUN	SEDOM	1	Nitrógeno ureico en sangre
APOE	SEDOM	1	Apolipoproteína E
CEST	SEDOM	1	Con elevación del ST
BSRA	SEDOM	1	Bloqueantes del sistema renina-angiotensina
cts.	SEDOM	1	Constantes
HDAg	SEDOM	1	Antígeno de la hepatitis D
HDAg	SEDOM	1	Hepatitis D antigen 
SWF	SEDOM	1	Síndrome de Waterhouse-Friderichsen
SWN	SEDOM	1	Schwannoma
BVB	SEDOM	1	pulmonares
BVB	SEDOM	1	Buena ventilación de bases 
BVG	SEDOM	1	Buena ventilación global 
BVG	SEDOM	1	pulmonar
BVM	SEDOM	1	máscara de bolsa-válvula
BVM	SEDOM	1	Bag-valve mask 
CVVH	SEDOM	1	Continuous venovenous hemodialysis
SXF	SEDOM	1	Síndrome del X frágil
ETNB	SEDOM	1	Endocarditis trombótica no bacteriana
-idae	SEDOM	1	Sufijo usado en virología para la jerarquía Familia
RAAS	SEDOM	1	Sistema renina-angiotensina-aldosterona
RAAS	SEDOM	1	Renin-angiotensin-aldosterone system 
RABA	SEDOM	1	Rotura artificial de la bolsa de las aguas
IFN-PEG	SEDOM	1	Interferón pegilado
AHAI	SEDOM	1	Anemia hemolítica autoinmune
TACAR	SEDOM	1	Tomografía axial computerizada de alta resolución
CPK-MB	SEDOM	1	Creatine phosfhokinase MB fraction 
CPK-MB	SEDOM	1	Creatinfosfocinasa fracción MB
IAM-Q	SEDOM	1	Infarto agudo de miocardio con onda Q. Es lo mismo que transmural
VMNI	SEDOM	1	Ventilación mecánica no invasiva
Hist(o)-	SEDOM	1	Prefijo que indica relación con un tejido
SEMES	SEDOM	1	Sociedad Española de Medicina de Urgencias y Emergencias
RIRS	SEDOM	1	Retrograde Intrarenal Surgery 
RIRS	SEDOM	1	cirugía retrógrada intrarrenal
IGF-1	SEDOM	1	Insulin-like growth factor 
IGF-1	SEDOM	1	Factor de crecimiento similar a la insulina, tipo 1
IGF-2	SEDOM	1	Insulin-like growth factor 
IGF-2	SEDOM	1	Factor de crecimiento similar a la insulina, tipo 2
RxT	SEDOM	2	Radiografía de tórax
RxT	SEDOM	2	Radioterapia
Leuco.	SEDOM	1	Leucocitos
TVP/TEP	SEDOM	1	Trombosis venosa profunda con tromboembolia pulmonar
Ax.	SEDOM	1	Axila
AAAIR	SEDOM	1	Aneurisma de aorta abdominal infrarrenal
BXO	SEDOM	1	Balanitis xerótica obliterante. 
GABA	SEDOM	1	Gamma-aminobutyric acid 
GABA	SEDOM	1	Ácido gamma-aminobutírico
SZE	SEDOM	1	Síndrome de Zollinger-Ellison
GITS	SEDOM	1	Sistema terapéutico gastrointestinal
GITS	SEDOM	1	Gastrointestinal therapeutic system 
VMPB	SEDOM	1	Valvulopastia mitral percutánea con balón
Oro-	SEDOM	1	Prefijo que indica relación con la boca
CNIO	SEDOM	1	Centro Nacional de Investigaciones Oncológicas
NNIS	SEDOM	1	National Nosocomial Infections Surveillance
APSR	SEDOM	1	Aplasia pura de la serie roja
PCO2	SEDOM	1	Presión parcial de CO2
ECOE	SEDOM	1	Evaluación clínica objetiva estructurada
PQRAD	SEDOM	1	Poliquistosis renal autosómica dominante
APSI	SEDOM	2	Adolescentes psiquiátricos
APSI	SEDOM	2	Atresia pulmonar con septo íntegro
APUD	SEDOM	1	Amine precursor uptake and decarboxilation 
ECMO	SEDOM	1	Oxigenación por membrana extracorpórea
ECMO	SEDOM	1	Extracorporeal membrane oxigenatión 
GIST	SEDOM	1	Gastrointestinal Stromal Tumors 
GIST	SEDOM	1	Tumores del estromal gastrointestinal
LASER	SEDOM	1	Amplificación de la luz mediante la emisión estimulada de radiación
LASER	SEDOM	1	Light amplification by stimulated emission of radiation 
LASER	SEDOM	1	sin mayúsculas
IGIV	SEDOM	1	Inmunoglobulina intravenosa
Col.	SEDOM	1	Colirio
Emb.	SEDOM	1	Embarazo
PTOG	SEDOM	1	Prueba de tolerancia oral a la glucosa
FOBT	SEDOM	1	Fecal occult blood test 
FOBT	SEDOM	1	Prueba de sangre oculta en heces
GRDs	SEDOM	1	Ver GRD. Se debe escribir sin s final
RIST	SEDOM	1	Prueba de radioinmunosorbencia
RIST	SEDOM	1	Radioimmunosorbent test 
DSM-IV	SEDOM	1	Diagnostic and Statistical Manual of Mental Disorders 4ª edición
RIVD	SEDOM	1	Relajación isovolumétrica diastólica
RIVA	SEDOM	1	Ritmo idioventricular acelerado
RAFI	SEDOM	1	Reducción abierta y fijación interna
TCREM	SEDOM	1	Trastorno conductual del sueño REM
BALAM	SEDOM	1	Broncoaspiraciòn liquido amniotico meconiaL
PET-FDG	SEDOM	1	Positron emisión tomography - fluorodeoxy-D-glucose
Lig.	SEDOM	1	Ligamento
BCR/ABL	SEDOM	1	Breackpoint cluster region/Abelson
MADRS	SEDOM	1	Montgomery-Asberg Depression Rating Scale 
MADRS	SEDOM	1	Escala de depresión de Montgomery-Asberg
ELAF	SEDOM	1	Esclerosis lateral amiotrófica familiar
PCOD	SEDOM	1	Polycystic ovarian disease 
PCOD	SEDOM	1	Enfermedad poliquística ovárica
PCOS	SEDOM	1	Polycystic ovary syndrome
GRDs-APR	SEDOM	1	Ver GRD-APR. Se debe escribir sin s final
ConA	SEDOM	1	Concanavalina A
VVEE	SEDOM	1	Varices esofágicas
SPECT	SEDOM	1	Tomografía computarizada por emisión de fotón único
SPECT	SEDOM	1	Single photon emission computed tomography 
CNMP	SEDOM	1	Carcinoma no microcítico de pulmón
Tera(t)-	SEDOM	1	Prefijo en relación con monstruosidad
TGNS	SEDOM	1	Tumor germinal no seminomatoso
Extras.	SEDOM	1	Extrasístoles
PERLA(s)	SEDOM	1	Pupils equally round and reactive to light and accomodation 
PERLA(s)	SEDOM	1	Pupilas isocóricas y reactivas a la luz y a la acomodación
LASIK	SEDOM	1	Laser-Assisted in Situ Keratomileusis
ECRB	SEDOM	1	Extensor carpi radialis brevis 
ECRB	SEDOM	1	Rxtensor radial corto del carpo
TAB	SEDOM	3	Tableta
TAB	SEDOM	3	Tifoidea, paratifoidea A y B, vacuna
TAB	SEDOM	3	Trastorno afectivo bipolar
TAD	SEDOM	2	Tensión arterial diastólica
TAD	SEDOM	2	Terapia Antiplaquetaria Dual. 
TAC	SEDOM	2	Tomografía axial computarizada
TAC	SEDOM	2	Tratamiento asertivo comunitario
TAG	SEDOM	2	Tolerancia anormal a la glucosa
TAG	SEDOM	2	Trastorno de ansiedad generalizada
TAI	SEDOM	3	Trastorno afectivo estacional
TAI	SEDOM	3	Tratamiento ambulatorio involuntario
PCTF	SEDOM	1	Porfiria cutánea tardía familiar
TAM	SEDOM	4	Tasa anual media
TAM	SEDOM	4	Tensión arterial máxima
TAM	SEDOM	4	Tensión arterial media
TAM	SEDOM	4	Teofilina anhidra micronizada
RNT PBEG (o PBG)	SEDOM	1	Recién nacido a término con  peso bajo para la edad gestacional
TAP	SEDOM	3	Péptido de activación del tripsinógeno
TAP	SEDOM	3	Taquicardia auricular paroxística
TAP	SEDOM	3	Transversus abdominis plane
Evol.	SEDOM	1	Evolución
TAO	SEDOM	2	Tratamiento anticoagulante oral
TAO	SEDOM	2	Tromboangeitis obliterante
TAR	SEDOM	2	Terapia antirretroviral
TAR	SEDOM	2	Trombocitopenia con aplasia de radio
TAT	SEDOM	2	Thematic Apperception Test 
TAT	SEDOM	2	Test de apercepción temática
TAT	SEDOM	2	Tuberosidad anterior de la tibia 
TAS	SEDOM	1	Tensión arterial sistólica
TBC	SEDOM	4	Tronco braquiocefálico
TBC	SEDOM	4	Tuberculosis
Tbc	SEDOM	4	Tronco braquiocefálico
Tbc	SEDOM	4	Tuberculosis
tbc	SEDOM	4	Tronco braquiocefálico
tbc	SEDOM	4	Tuberculosis
SDMO	SEDOM	1	Síndrome de disfunción multiorgánica
TBD	SEDOM	2	Terbutalina en bajas dosis
TBD	SEDOM	2	Tuberculosis diseminada
TBG	SEDOM	1	Thyroxine-binding globulin 
TBG	SEDOM	1	Globulina transportadora de tiroxina
UCCII	SEDOM	1	Unión de cuadrantes inferiores 
UCCII	SEDOM	1	mama
Tanato	SEDOM	1	Raíz o prefijo griego que significa muerte
TBI	SEDOM	2	Talla baja idiopática
TBI	SEDOM	2	Lesión intracraneal
TBI	SEDOM	2	Traumatic brain injury 
USEB	SEDOM	1	Ultrasonografía endobronquial
TBL	SEDOM	1	Trabeculectomía
CAA	SEDOM	2	Colitis asociada a antibióticos
CAA	SEDOM	2	Conjuntivitis alérgica aguda
TBQ	SEDOM	1	Tabaquismo
TBP	SEDOM	2	Trastorno bipolar
TBP	SEDOM	2	Tuberculosis pulmonar
GAIT	SEDOM	1	Genetic analysis of idiopathic thrombophilia 
GAIT	SEDOM	1	Anális genético de la trombofilia idiopática
CAE	SEDOM	3	Cardiopatia ateroesclerosa
CAE	SEDOM	3	Comité asistencial de ética
CAE	SEDOM	3	Conducto auditivo externo
CAD	SEDOM	4	Centros de atención a drogodependientes
CAD	SEDOM	4	Cetoacidosis diabética
CAD	SEDOM	4	Computer-aided design 
CAD	SEDOM	4	Diseño asistido por ordenador
CAD	SEDOM	4	Enfermedad de arteria coronaria
CAD	SEDOM	4	Coronary artery disease 
-oso	SEDOM	2	Sufijo que significa posesión, estar lleno de
LDCGB	SEDOM	1	Linfoma difuso de células grandes B
CAF	SEDOM	1	Ciclofosfamida, adriamicina y fluorouracilo, quimioterapia
CAI	SEDOM	3	Calcio iónico
CAI	SEDOM	3	Conducto auditivo interno
CAI	SEDOM	3	Crecimiento auricular izquierdo
CAM	SEDOM	3	Calcificación del anillo mitral
CAM	SEDOM	3	Computer-aided manufacturing 
CAM	SEDOM	3	Fabricación asistida por ordenador
CAM	SEDOM	3	Concentración alveolar mínima
CAL	SEDOM	3	Cirugía antirreflujo laparoscópica
CAL	SEDOM	3	Colecistitis aguda litiásica
CAL	SEDOM	3	Caloría
cal	SEDOM	3	Cirugía antirreflujo laparoscópica
cal	SEDOM	3	Colecistitis aguda litiásica
cal	SEDOM	3	Caloría
CNPT	SEDOM	1	Comité nacional de prevención del tabaquismo
IPAM	SEDOM	1	Irradiación parcial acelerada de la mama
kcal	SEDOM	1	Kilocaloría
CAP	SEDOM	7	Centro de atención primaria
CAP	SEDOM	7	quimioterapia
CAP	SEDOM	7	Ciclofosfamida, adriamicina y cisplatino 
CAP	SEDOM	7	Community-acquired pneumonia
CAP	SEDOM	7	Complejo areola pezón
CAP	SEDOM	7	Comunidad Autónoma del País Vasco
CAP	SEDOM	7	Conducto arterioso permeable
CAP	SEDOM	7	Contracciones auriculares prematuras
TCA	SEDOM	2	Tiempo de coagulación activado
TCA	SEDOM	2	Trastorno de la conducta alimentaria
CAS	SEDOM	1	Conducta a seguir
CAR	SEDOM	4	Cardiología 
CAR	SEDOM	4	Servicio de
CAR	SEDOM	4	Centro de alta resolución
CAR	SEDOM	4	Cirugía artroscópica de rodilla
CAR	SEDOM	4	Consulta de alta resolución
TCC	SEDOM	2	Terapia cognitivo-conductual
TCC	SEDOM	2	Tomografía computarizada cuantitativa
TCF	SEDOM	1	Tamaño, consistencia y forma
CAT	SEDOM	2	Cirugía artroscópica de tobillo
CAT	SEDOM	2	Critical appraissal topic 
CAT	SEDOM	2	Temas valorados críticamente
TCE	SEDOM	1	Traumatismo craneoencefálico
CAV	SEDOM	2	Canal auriculoventricular
CAV	SEDOM	2	Comunicación arteriovenosa
HDMI	SEDOM	1	High-Definition Multimedia Interface
TCG	SEDOM	2	Tumor de células de la granulosa
TCG	SEDOM	2	Tumor de células germinales 
TCI	SEDOM	2	Test de Coombs Indirecto 
TCI	SEDOM	2	Tronco coronario izquierdo
BCRA1	SEDOM	1	Breast cancer 1 
BCRA1	SEDOM	1	gen hereditario de cáncer de mama
SUPU	SEDOM	1	Síndrome de la unión pieloureteral 
TCP	SEDOM	1	Trigonocervicoprostatectomía
TCO	SEDOM	1	Tomografía de coherencia óptica
VVIR	SEDOM	1	Marcapasos de estimulación ventricular inhibida por sensibilización ventricular con respuesta de la frecuencia
TCR	SEDOM	2	T cell receptor
TCR	SEDOM	2	Tonos cardiacos rítmicos
BCRA2	SEDOM	1	Breast cancer 2 
BCRA2	SEDOM	1	gen hereditario de cáncer de mama
CBA	SEDOM	1	Complement binding antibody 
CBA	SEDOM	1	Anticuerpo fijador del complemento
OIDP	SEDOM	1	Occipitoiliaca derecha posterior, posición fetal
CBD	SEDOM	1	Cannabidiol
TCT	SEDOM	2	Telecobaltoterapia
TCT	SEDOM	2	Tirocalcitonina
CBC	SEDOM	3	Carcinoma basocelular
CBC	SEDOM	3	Complete blood count 
CBC	SEDOM	3	Hemograma
CBC	SEDOM	3	Conducto biliar común .
TCS	SEDOM	1	Tejido celular subcutáneo
CBF	SEDOM	1	Control de bienestar fetal
CBG	SEDOM	1	Globulina transportadora de corticoides o transcortina
CBG	SEDOM	1	Corticosteroid binding gloubulin 
RNpos PBEG (o PBG)	SEDOM	1	Recién nacido postérmino con peso bajo para la edad gestacional
CIE-O3	SEDOM	1	Clasificación internacional de enfermedades para Oncolgía, tercera edición. 
CBN	SEDOM	1	Cannabinol
CBM	SEDOM	1	Concentración bactericida mínima
OIDT	SEDOM	1	Occipitoiliaca derecha transversa, posición fetal
CBP	SEDOM	2	Cepillado bronquial protegido. 
CBP	SEDOM	2	Cirrosis biliar primaria
TDA	SEDOM	1	Trastorno por déficit de atención
TDC	SEDOM	2	Tranferrina deficiente en carbohidratos
TDC	SEDOM	2	Trastorno dismórfico corporal. .
Adip(o)-	SEDOM	1	Prefijo que indica relación con la grasa
CBQ	SEDOM	1	Cervicobraquialgia
TDE	SEDOM	2	Técnica de depuración extrarrenal
TDE	SEDOM	2	Tubo de drenaje endotorácico
Muc.	SEDOM	1	Mucosa
AEMPS	SEDOM	1	Agencia Española de Medicamentos y Productos Sanitarios
CBX	SEDOM	1	Chromobox homolog
SMAC	SEDOM	1	Sequential multiple analysis computed 
SMAC	SEDOM	1	Analizador secuencial múltiple computarizado
Sd.	SEDOM	1	Síndrome
TDM	SEDOM	1	Trastorno depresivo mayor
CCA	SEDOM	4	Cadena cinética abierta
CCA	SEDOM	4	Chimpanzee coryza agent 
CCA	SEDOM	4	Agente de la coriza del chimpancé o virus sincitial respiratorio
CCA	SEDOM	4	Cirugía cardiaca 
CCA	SEDOM	4	Servicio de
CCA	SEDOM	4	Cortex cingulado anterior. 
TDS	SEDOM	1	Trastorno de diferenciación sexual
TDR	SEDOM	1	Test de diagnóstico rápido
CCD	SEDOM	1	Cefalea crónica diaria
VEGF	SEDOM	1	Vascular endothelial growth factor 
VEGF	SEDOM	1	Factor de crecimiento del endotelio vascular
CCF	SEDOM	1	Cromatografía en capa fina
Hemo-, haemo-, hema-, haema-	SEDOM	1	Prefijos que indican relación con la sangre
CCI	SEDOM	1	Servicio de
CCI	SEDOM	1	Cirugía cardiaca infantil 
ECVA	SEDOM	2	Enfermedad cardiovascular arterioesclerótica
ECVA	SEDOM	2	Enfermedad cerebrovascular arterioesclerótica
CCK	SEDOM	1	Cholecystokinin 
CCK	SEDOM	1	Colecistocinina
CCM	SEDOM	1	Centro de cuidados mínimos
ddl	SEDOM	1	2´,3´-desoxicinosina 
ddl	SEDOM	1	didanosina
CCO	SEDOM	1	Consciente, colaborador y orientado
IGRA	SEDOM	1	Interferon-gamma release assays
CCP	SEDOM	2	Carcinoma de célula pequeña
CCP	SEDOM	2	Concentrado de complejo protrombínico
TEA	SEDOM	4	Tetraetilamonio
TEA	SEDOM	4	Trastorno esquizoafectivo
TEA	SEDOM	4	Trastornos de espectro autista
TEA	SEDOM	4	Tromboendarterectomía
CD4	SEDOM	1	Linfocitos cooperadores inductivos
OIDA	SEDOM	1	Occipitoiliaca derecha anterior, posición fetal
CCR	SEDOM	4	Aclaramiento de creatinina
CCR	SEDOM	4	Cáncer colorrectal
CCR	SEDOM	4	Carcinoma colorrectal
CCR	SEDOM	4	Carcinoma de células renales
CCr	SEDOM	4	Aclaramiento de creatinina
CCr	SEDOM	4	Cáncer colorrectal
CCr	SEDOM	4	Carcinoma colorrectal
CCr	SEDOM	4	Carcinoma de células renales
TEC	SEDOM	3	Thymic epithelial cells 
TEC	SEDOM	3	Celulas epiteliales del timo
TEC	SEDOM	3	o terapia electroconvulsiva
TEC	SEDOM	3	Tratamiento con electrochoque 
TEC	SEDOM	3	Traumatismo encéfalocraneano
CCT	SEDOM	1	Carcinoma de células transicionales
CCV	SEDOM	2	Servicio de
CCV	SEDOM	2	Cirugía cardiovascular 
CCV	SEDOM	2	Citología cervicovaginal
TEG	SEDOM	1	Tromboelastograma
HDOM	SEDOM	1	Servicio de
HDOM	SEDOM	1	Hospitalización a domicilio 
TEM	SEDOM	4	Técnico de emergencias médicas
TEM	SEDOM	4	Tomografia espiral multicorte
TEM	SEDOM	4	Transanal endoscopic microsurgery
TEM	SEDOM	4	Trietilenomelamina
TEP	SEDOM	4	Tomografía de emisión de positrones
TEP	SEDOM	4	Total extraperitoneal patch 
TEP	SEDOM	4	Malla extraperitoneal total
TEP	SEDOM	4	Triángulo de evaluación pediátrica
TEP	SEDOM	4	Tromboembolismo pulmonar
TEO	SEDOM	1	Operación endoscópica transanal
TER	SEDOM	1	Técnico especialista en radiología
CDA	SEDOM	1	Clinical document architecture
HoNOS	SEDOM	1	Health of the Nation Outcome Scales
TET	SEDOM	1	Tubo endotraqueal
CDC	SEDOM	1	Centro para el control y prevención de enfermedades, Estados Unidos
CDC	SEDOM	1	Center for diseases control and prevention 
ICD-10	SEDOM	1	International Classification of Diseases
TES	SEDOM	1	Técnico de emergencia sanitaria
TEV	SEDOM	1	Tromboembolismo venoso
CDG	SEDOM	1	Congenital disorders of glycosylation
KTR	SEDOM	1	Kinesioterapia respiratoria
RANM	SEDOM	1	Real Academia Nacional de Medicina
CDI	SEDOM	2	Carcinoma ductal infiltrante
CDI	SEDOM	2	Cardiodesfibrilador Implantable 
CDK	SEDOM	1	Cyclin dependent kinase
CFCT	SEDOM	1	Complejo del fibrocartílago triangular
CDM	SEDOM	1	Categoría diagnóstica mayor. Es la denominación usada en los GRD para llamar a los 25 grandes capítulos en los que se clasifican los grupos de pacientes de una determinada especialidad
CDP	SEDOM	2	Catéter de diálisis peritoneal
CDP	SEDOM	2	Citidina difosfato
CDP	SEDOM	2	Cytidine diphosphate 
CDR	SEDOM	2	Cantidad diaria recomendada
CDR	SEDOM	2	Clinical dementia rating
KTZ	SEDOM	1	Ketoconazol
TFC	SEDOM	1	Tamaño, forma y consistencia
CDT	SEDOM	3	Cáncer diferenciado del tiroides
CDT	SEDOM	3	Carbohydrate deficient tranferrin
CDT	SEDOM	3	Carcinoma diferenciado del tiroides
CDS	SEDOM	1	Clinical decision support
CDV	SEDOM	2	Calidad de vida
CDV	SEDOM	2	Campo de visión
TFF	SEDOM	2	Transfusión Fetofetal
TFF	SEDOM	2	Trefoil factor family
HDRS	SEDOM	1	Escala de Hamilton para la depresión
HDRS	SEDOM	1	Hamilton Depression Rating Scale. 
CEA	SEDOM	3	Carcinoembryonic antigen 
CEA	SEDOM	3	antígeno carcinoembrionario
CEA	SEDOM	3	Comisión de ética asistencial
CEA	SEDOM	3	Comité de ética asistencial
CEC	SEDOM	2	Carcinoma espinocelular
CEC	SEDOM	2	Circulación extracorporea
Gluc.	SEDOM	2	Glucemia
Gluc.	SEDOM	2	Glucosa
RAMC	SEDOM	1	Reacciones adversas a medicamentos conocidas
CEG	SEDOM	1	Compromiso del estado general
SMAI	SEDOM	1	Síndrome de mala absorción intestinal
HBeAg	SEDOM	1	Hepatitis B e antigen 
